32,33,34,0,0,0,0,0,0,0
35,37,38,0,0,0,0,0,0,0
31,32,33,35,0,0,0,0,0,0
38,39,0,0,0,0,0,0,0,0
38,39,0,0,0,0,0,0,0,0
31,32,33,0,0,0,0,0,0,0
31,33,35,0,0,0,0,0,0,0
31,33,0,0,0,0,0,0,0,0
33,35,40,0,0,0,0,0,0,0
33,35,37,0,0,0,0,0,0,0
